CoreNumber,ReductionMethod,ToolNumber,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,FlakeProfile,ProfileTwisted?,Mass,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,Curvature,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,Notes
c16,bipolar,3,FlakeFrag,Proximal,,B7,0%,YesComplete,,4,Subradial,,,No,2.23,17.42,0,23.01,19.11,6.09,0,12.98,5.19,0,0,,,0,None,No,NotExpressed,OverhangCurveNoBreak,None,None,NoLip,OvularOrTriangular,No,,
c16,bipolar,4,CompFlake,,Yes,B7,11-40%,No,LeftLateral,3,Bidirectional,Indeterminate,Expanding,Yes,0.74,15.37,14.87,13.43,13.15,3.54,2.96,5.72,2.04,0,1.1,Splintered,NotPrepared,,None,No,NotExpressed,Double,None,HingedBulb,NoLip,QuadrangularTrapezoid,No,,
c16,bipolar,7,CompFlake,,Yes,B1,0%,Indeterminate,,2,Bidirectional,,Expanding,Yes,0.38,16.55,14.18,13.39,13.47,2.21,1.94,3.1,0.81,0,1.2,Feather,NotPrepared,,None,No,NotExpressed,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c16,bipolar,8,CompFlake,,Yes,B1,0%,No,,3,Unidirectional,Parallel,Converging,Yes,0.21,12.97,12.99,8.39,8.2,2.47,1.92,2.23,0.86,0,0.2,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,ReducedToAnEdge,No,,
c16,bipolar,12,CompFlake,,Yes,B7,0%,No,,1,Unidirectional,,Paralell,Yes,0.49,18.94,18.95,9.29,5.52,4.73,4.03,7.3,3.52,0,0,PartialHingeOrStep,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,
c16,bipolar,12,CompFlake,,No,B1,0%,No,,2,Unidirectional,,Paralell,No,0.05,13.44,13.42,4.02,3.36,1.96,1.46,2.16,1.06,0,0.2,Feather,NotPrepared,,HingedRemovals,Yes,NotExpressed,RegCurve,None,HertzianCone,SmallOrPartialLip,NarrowLinear,Yes,,
c16,bipolar,18,CompFlake,,Yes,B7,0%,No,,3,Bidirectional,Parallel,Paralell,No,1.81,19.84,19.81,11.92,11.29,6.41,6.34,8.14,4.09,0,0.1,Axial,NotPrepared,,None,No,Centered,OverhangCurveBreak,CompleteFissure,RipplesUndulations,LargeContinuousLip,QuadrangularTrapezoid,No,,
c16,bipolar,20,Shatter,,,,61-90%,,,0,,,,,0.84,17.92,0,11.99,0,5.26,0,0,0,0,0,,,,,,,,,,,,,,
c16,bipolar,23,CompFlake,,Yes,B7,11-40%,YesComplete,RightLateral,2,Bidirectional,,Paralell,No,1.54,22.11,22.11,12.04,12.29,5.22,4.51,6.76,1.21,0,0,Bipolar,,0,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,Yes,,
c16,bipolar,26,FlakeFrag,Proximal,,B6,41-60%,YesPartial,RightLateral,1,Unidirectional,,,No,0.04,11.72,0,4.43,4.11,1.43,0,0.84,0.41,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,None,NoLip,Indeterminate,No,,
c16,bipolar,28,CompFlake,,Yes,B6,1-9%,No,LeftLateral,3,Bidirectional,Parallel,Ovoid,Yes,1.09,13.74,13.74,15.71,15.7,5.11,5.12,4.99,0.94,0,0,Splintered,NotPrepared,,None,Yes,NotExpressed,Indeterminate,CompleteFissure,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c16,bipolar,30,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,No,0.39,11.87,11.87,8.57,8.44,4.64,2.23,0,0,0,0,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c16,bipolar,36,Shatter,,,,0%,,,0,,,,,0.39,13.4,0,11.91,0,4.04,0,0,0,0,0,,,,,,,,,,,,,,
c16,bipolar,37,Shatter,,,,1-9%,,,0,,,,,0.35,14.24,0,8.77,0,4.78,0,0,0,0,0,,,,,,,,,,,,,,
c16,bipolar,39,CompFlake,,Yes,B7,1-9%,YesPartial,Proximal,3,Subradial,,Expanding,No,1.33,17.15,17.16,20.76,16.96,3.81,3.58,2.83,1.69,0,0,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,QuadrangularTrapezoid,No,,
c16,bipolar,41,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.14,10.38,0,6.48,6.24,2.1,0,3.65,0.43,0,0,,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c16,bipolar,43,Shatter,,,,0%,,,0,,,,,0.09,12.15,0,3.23,0,1.41,0,0,0,0,0,,,,,,,,,,,,,,
c16,bipolar,46,CompFlake,,Indeterminate,B7,0%,No,,1,Subradial,,Converging,No,0.17,13.51,13.51,7.95,7.96,2.66,1.35,0,0,0,0,Axial,NotPrepared,,None,No,NotExpressed,Indeterminate,None,RipplesUndulations,NoLip,Indeterminate,No,,
c16,bipolar,49,Shatter,,,,0%,,,0,,,,,0.11,6.87,0,10.38,0,1.79,0,0,0,0,0,,,,,,,,,,,,,,
c16,bipolar,54,CompFlake,,Yes,B1,0%,No,,2,Unidirectional,,Paralell,Yes,0.05,10.88,10.88,3.42,2.6,1.72,1.28,1.93,0.67,0,0.3,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,None,Indeterminate,ReducedToAnEdge,No,,
c17,bipolar,4,FlakeFrag,LeftLateral,No,A2,100%,No,WholeDorsal,0,Indeterminate,,,No,0.74,24.93,25.02,10.22,0,4.78,4.78,0,0,0,0,,Indeterminate,,Indeterminate,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,Indeterminate,No,,
c17,bipolar,7,BrokenButNearlyComplete,Proximal,,B6,41-60%,YesPartial,RightLateral,2,Subradial,,,No,0.73,15.66,0,18.1,16.62,4.57,0,6.48,3.68,0,0.4,,NotPrepared,,None,No,NotExpressed,OverhangCurveNoBreak,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c17,bipolar,9,Shatter,,,,0%,,,0,,,,,1.41,0,0,15.48,0,7.87,0,0,0,0,0,,,,,,,,,,,,,,
c17,bipolar,10,CompFlake,,Yes,B1,41-60%,YesPartial,RightLateral,2,Unidirectional,,Converging,No,0.52,18.7,18.66,8.94,8.93,3.93,3.92,3.22,1.5,0,0,Hinge,NotPrepared,,HingedRemovals,Yes,Centered,OverhangCurveBreak,None,RipplesUndulations,SmallOrPartialLip,OvularOrTriangular,No,,
c17,bipolar,11,Shatter,,,,11-40%,,,0,,,,,0.57,12.66,0,9.3,0,4.86,0,0,0,0,0,,,,,,,,,,,,,,
c17,bipolar,18,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,Yes,0.41,10.32,0,13.74,11.73,2.88,0,2.03,0.72,0,0.2,,NotPrepared,,None,No,NotExpressed,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c17,bipolar,19,CompFlake,,Yes,B7,1-9%,YesPartial,LeftLateral,1,Unidirectional,,Paralell,Yes,0.29,10.44,10.41,9.57,9.56,2.09,2.09,1.98,0.81,0,0,Feather,NotPrepared,,HingedRemovals,Indeterminate,Indeterminate,OverhangCurveNoBreak,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c17,bipolar,23,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,No,0.13,13.11,0,7.02,7.13,2.33,0,5.55,1.65,0,0,,NotPrepared,,None,No,NotExpressed,OverhangCurveNoBreak,None,Indeterminate,NoLip,QuadrangularTrapezoid,No,,
c17,bipolar,28,Shatter,,,,11-40%,,,0,,,,,2.84,18.09,0,18.69,0,8.43,0,0,0,0,0,,,,,,,,,,,,,,
c17,bipolar,29,CompFlake,,No,B2,11-40%,YesComplete,Distal,4,Subradial,,Ovoid,No,0.97,18.9,18.9,20.6,18.59,3.94,2.83,12.86,3.13,0,1,Overshoot,,0,HingedRemovals,Yes,Indeterminate,OverhangCurveNoBreak,None,RipplesUndulations,SmallOrPartialLip,QuadrangularTrapezoid,No,,
c17,bipolar,33,BrokenButNearlyComplete,Complete,Indeterminate,B1,1-9%,YesComplete,Proximal,1,Unidirectional,,,No,0.19,14.18,14.17,7.33,6.66,1.24,0.97,1.51,1.32,0,0,Feather,,0,None,No,NotExpressed,Indeterminate,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c17,bipolar,34,CompFlake,,Yes,B4,1-9%,Indeterminate,Distal,2,Bidirectional,,Paralell,Yes,0.22,15.8,15.81,5.6,5.07,2.47,2.35,1.66,1.58,0,0.6,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,Indeterminate,HingedBulb,Indeterminate,Crushed,No,,
c17,bipolar,38,CompFlake,,Yes,B1,0%,YesComplete,,2,Unidirectional,,Converging,No,0.23,11.43,11.42,5.65,5.63,2.04,2.1,2.09,1.1,0,0,Feather,,0,None,No,NotExpressed,OverhangCurveNoBreak,None,HingedBulb,SmallOrPartialLip,OvularOrTriangular,No,,
c17,bipolar,39,CompFlake,,Indeterminate,B8,41-60%,YesPartial,DistalRightLat,2,Subradial,,Paralell,No,1.48,20.32,20.31,12.12,11.34,7.9,7.91,7.59,2.78,0,0.1,Hinge,NotPrepared,,Indeterminate,No,Lateral,OverhangCurveNoBreak,PartialFissure,HertzianCone,NoLip,QuadrangularTrapezoid,No,,
c17,bipolar,41,BrokenButNearlyComplete,Proximal,,B6,41-60%,No,LeftLateral,1,Subradial,,,Yes,0.18,14.71,0,8.13,6.87,1.39,0,0,0,0,0.6,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,Indeterminate,HertzianCone,Indeterminate,Indeterminate,No,,
c17,bipolar,42,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,Yes,0.22,16.49,16.49,6.48,6.07,2.17,1.81,2.55,0.6,0,0.3,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Double,None,HingedBulb,NoLip,ReducedToAnEdge,No,,
c17,bipolar,50,FlakeFrag,Proximal,,B1,0%,YesComplete,,3,Unidirectional,Parallel,,Yes,0.15,9.1,0,9.12,6.9,1.6,0,1.95,0.67,0,0.1,,,0,None,No,NotExpressed,OverhangCurveNoBreak,PartialFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,
c17,bipolar,51,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,No,0.08,8.79,0,7.47,7.56,0.77,0,1.46,0.52,0,0,,NotPrepared,,None,No,NotExpressed,Indeterminate,None,Crushing,NoLip,Crushed,No,,
c17,bipolar,54,Shatter,,,,1-9%,,,0,,,,,0.4,11.29,0,6.75,0,4.23,0,0,0,0,0,,,,,,,,,,,,,,
c17,bipolar,80,CompFlake,,Yes,CoreMaintenanceFlake,0%,YesComplete,,3,Subradial,,Ovoid,Yes,0.43,15.82,15.81,11.19,11.19,3.5,3.06,2.72,1.64,0,0.8,Feather,,0,None,No,NotExpressed,OverhangCurveNoBreak,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c18,bipolar,21,CompFlake,,Yes,B1,0%,No,,3,Unidirectional,Convergent,Converging,No,0.56,20.56,20.55,12.12,11.72,2.88,2.94,3.63,1.11,0,0,Feather,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,RegCurve,PartialFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,
c18,bipolar,33,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,1,Bidirectional,,Paralell,No,2.05,14.68,11.83,0,15.06,7.26,6.68,15.62,4.89,0,0,Axial,NotPrepared,,None,No,Centered,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c18,bipolar,38,CompFlake,,Yes,Other,11-40%,No,RightLateral,0,Bidirectional,,Converging,No,1.7,16.33,16.28,11.43,11.43,11.88,6.3,9.73,10.2,0,0,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,Crushed,No,,
c18,bipolar,43,FlakeFrag,Proximal,,B7,0%,No,,1,Unidirectional,,,No,0.33,13.57,0,10.81,9.77,3.19,0,3.11,1.29,0,0,,NotPrepared,,None,No,NotExpressed,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c18,bipolar,44,Shatter,,,,0%,,,0,,,,,0.13,8.32,0,14.76,0,1.68,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,45,Shatter,,,,0%,,,0,,,,,0.06,12.28,0,9.38,0,2.31,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,49,CompFlake,,Yes,B7,11-40%,No,RightLateral,1,Unidirectional,,Converging,No,1.33,15.73,15.72,13,13.13,5.65,4.8,12.88,2.02,0,0,Axial,Indeterminate,,None,No,Indeterminate,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c18,bipolar,54,FlakeFrag,Proximal,,B7,0%,No,,1,Bidirectional,,,No,0.52,13.48,0,11.9,11.89,2.78,0,4.87,0.98,0,0,,NotPrepared,,HingedRemovals,Yes,Lateral,Indeterminate,PartialFissure,HingedBulb,SmallOrPartialLip,QuadrangularTrapezoid,No,,
c18,bipolar,59,Shatter,,,,0%,,,0,,,,,0.74,18.42,0,11.1,0,4.93,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,62,FlakeFrag,Distal,,B1,0%,,,0,Unidirectional,,,,0.05,10.16,0,4.1,0,1.3,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c18,bipolar,67,FlakeFrag,Distal,,B1,0%,,,2,Unidirectional,,,,0.05,9.54,0,2.38,0,0.93,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c18,bipolar,71,Shatter,,,,41-60%,,,0,,,,,1.22,21.33,0,14.69,0,6.35,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,71,CompFlake,,Indeterminate,Other,41-60%,No,LeftLateral,2,Bidirectional,,Ovoid,Yes,1.24,15.7,10.69,19.29,15.82,5.88,5.78,15.04,5.07,0,0.3,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,SmallOrPartialLip,OvularOrTriangular,No,,
c18,bipolar,76,CompFlake,,Indeterminate,B7,0%,No,,2,Unidirectional,,Converging,No,0.55,18.28,18.27,12.07,10.95,3.27,2.17,7.32,3.31,0,0.4,Bipolar,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c18,bipolar,77,CompFlake,,Yes,CoreMaintenanceFlake,100%,YesComplete,WholeDorsal,0,Subradial,,Other,No,0.53,11.83,9.07,18.94,18.1,3.25,3.25,0,0,0,0,Feather,,0,None,No,NotExpressed,Double,None,HingedBulb,Indeterminate,Indeterminate,No,,
c18,bipolar,81,Shatter,,,,0%,,,0,,,,,0.06,9.09,0,7.15,0,1.05,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,83,Shatter,,,,11-40%,,,0,,,,,0.23,8.88,0,7.62,0,3.74,0,0,0,0,0,,,,,,,,,,,,,,
c18,bipolar,85,CompFlake,,No,B1,0%,No,,1,Indeterminate,,Converging,Yes,0.34,16.53,14.21,10.07,8.6,2.89,1.72,3.49,1.29,0,0.4,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,HertzianCone,SmallOrPartialLip,OvularOrTriangular,No,,
c18,bipolar,92,CompFlake,,Indeterminate,B1,0%,No,,0,Unidirectional,,Paralell,Yes,0.01,14.94,13.42,5.67,5.25,1.22,0.44,5.3,1.32,0,0,Hinge,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,SmallOrPartialLip,OvularOrTriangular,No,,
c18,bipolar,96,CompFlake,,Yes,B1,0%,No,,2,Unidirectional,,Converging,Yes,0.07,15.1,14.88,5.37,5.13,1.64,1.97,2.08,1.82,0,0.8,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,Indeterminate,Indeterminate,No,,
c19,bipolar,8,CompFlake,,Yes,B1,0%,YesComplete,,3,Bidirectional,Indeterminate,Paralell,Yes,1.66,25.34,25.34,14.93,13.96,3.8,3.05,12.35,3.58,0,1.1,Feather,,0,None,No,Centered,RegCurve,CompleteFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,
c19,bipolar,9,CompFlake,,Yes,B7,0%,Indeterminate,,2,Unidirectional,,Expanding,Yes,0.62,18.05,18.05,11.42,9.42,4.37,3.93,1.94,1.51,0,0,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ErrailuerScar,NoLip,Crushed,No,,
c19,bipolar,10,CompFlake,,Yes,B1,0%,YesPartial,,3,Bidirectional,Indeterminate,Ovoid,Yes,0.84,14.85,14.84,13.13,12.4,5.06,4.41,8.97,0.89,0,0,Axial,Indeterminate,,HingedRemovals,Yes,NotExpressed,Indeterminate,None,RipplesUndulations,NoLip,Crushed,No,,
c19,bipolar,13,CompFlake,,Yes,B1,0%,YesComplete,,4,Bidirectional,Parallel,Converging,No,0.86,21.42,21.38,11.96,11.95,4.98,4.29,3.8,1.17,0,0,HingeOrStep,,0,Indeterminate,Yes,Indeterminate,RegCurve,None,RipplesUndulations,NoLip,NarrowLinear,No,,
c19,bipolar,28,CompFlake,,Yes,B1,0%,YesComplete,,2,Subradial,,Paralell,No,0.36,17.95,17.95,6.09,5.92,4.1,2.92,3.35,2.44,0,0,Indeterminate,,0,None,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c19,bipolar,29,CompFlake,,Yes,B8,61-90%,YesComplete,MesialLeftLat,1,Indeterminate,,Ovoid,Yes,0.77,16.17,16.15,10.62,10.42,6.68,6.68,3.75,0.56,0,1,Feather,,0,None,No,NotExpressed,Indeterminate,CompleteFissure,Crushing,NoLip,Indeterminate,No,,
c19,bipolar,33,CompFlake,,Yes,B2,1-9%,YesComplete,Distal,1,Unidirectional,,Expanding,No,1.48,27.86,25.57,19.22,12.2,6.21,3.29,9.01,5.57,0,1.1,Overshoot,,0,None,No,NotExpressed,RegCurve,None,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c19,bipolar,38,CompFlake,,Yes,B1,0%,No,,6,Bidirectional,Parallel,Paralell,Yes,1,22.55,21.79,9.57,9.59,3.82,3.82,3.76,1.83,0,0.9,Feather,NotPrepared,,None,Yes,NotExpressed,Double,PartialFissure,RipplesUndulations,NoLip,Indeterminate,No,,
c19,bipolar,44,FlakeFrag,Proximal,,B1,0%,Indeterminate,,1,Unidirectional,,,No,0.13,12.78,0,12.03,8.75,1.28,0,2.51,0.53,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,RipplesUndulations,NoLip,ReducedToAnEdge,No,,
c19,bipolar,49,Shatter,,,,41-60%,,,0,,,,,0.9,12.77,0,9.67,0,6.37,0,0,0,0,0,,,,,,,,,,,,,,
c19,bipolar,51,CompFlake,,No,B2,61-90%,No,Distal,1,Unidirectional,,Ovoid,No,0.05,12.22,9.32,12.9,12.89,2.57,2.57,2.81,0.78,0,0,Feather,NotPrepared,,None,No,Lateral,RegCurve,None,HertzianCone,SmallOrPartialLip,NarrowCurved,No,,
c19,bipolar,52,CompFlake,,Yes,B1,0%,Indeterminate,,3,Bidirectional,Convergent,Paralell,Yes,0.07,13.45,13.45,5.01,3.72,1.74,1.37,1.72,0.75,0,0.4,Feather,Indeterminate,,HingedRemovals,Indeterminate,Indeterminate,Indeterminate,PartialFissure,HertzianCone,NoLip,Crushed,No,,
c19,bipolar,56,Shatter,,,,0%,,,0,,,,,0.38,13.94,0,7.47,0,2.82,0,0,0,0,0,,,,,,,,,,,,,,
c19,bipolar,59,BrokenButNearlyComplete,Complete,Yes,B6,41-60%,No,LeftLateral,2,Unidirectional,,,No,0.51,19.22,19.22,7.91,7.45,2.64,2.65,4.25,1.89,0,0,PartialHingeOrStep,Indeterminate,,Indeterminate,Indeterminate,Centered,OverhangCurveNoBreak,PartialFissure,HingedBulb,Indeterminate,QuadrangularTrapezoid,No,,
c19,bipolar,65,FlakeFrag,Distal,,B1,0%,,,3,Subradial,,,,0.36,23.28,0,5.93,0,1.68,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c19,bipolar,65,CompFlake,,Yes,B9,0%,YesComplete,,4,Subradial,,Converging,Yes,0.98,28.77,28.77,13.17,5.89,4.65,2.55,7.56,3.32,0,2.1,Axial,,0,HingedRemovals,Yes,Lateral,OverhangCurveBreak,None,HingedBulb,SmallOrPartialLip,OvularOrTriangular,No,,
c19,bipolar,68,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,Yes,0.18,15.29,15.29,3.77,3.55,3.76,2.9,1.73,0.84,0,0,PartialHingeOrStep,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,Crushed,No,,
c19,bipolar,76,Shatter,,,,100%,,,0,,,,,0.29,17.17,0,8.27,0,5.42,0,0,0,0,0,,,,,,,,,,,,,,
c19,bipolar,77,CompFlake,,Yes,B7,1-9%,No,ProxLeftLat,1,Bidirectional,,Paralell,Yes,0.41,18.6,16.12,8.61,8.93,2.19,1.74,1.69,0.9,0,0.9,Indeterminate,NotPrepared,,None,No,Indeterminate,RegCurve,CompleteFissure,ErrailuerScar,NoLip,NarrowLinear,No,,
c19,bipolar,91,Shatter,,,,0%,,,0,,,,,0.22,6.58,0,13.35,0,1.51,0,0,0,0,0,,,,,,,,,,,,,,
c20,bipolar,4,CompFlake,,Yes,B1,1-9%,YesComplete,Proximal,7,Unidirectional,Parallel,Converging,Yes,1.56,27.54,27.53,12.65,9.7,7,3.59,8.76,2.93,0,1,Feather,,0,None,No,Lateral,RegCurve,None,HingedBulb,NoLip,QuadrangularTrapezoid,No,,
c20,bipolar,6,CompFlake,,Yes,B7,0%,YesComplete,,2,Unidirectional,,Paralell,Yes,0.44,25.45,25.46,4.68,4.69,3.07,2.86,1.25,0.69,0,0.1,Splintered,,0,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c20,bipolar,13,CompFlake,,Yes,Other,0%,No,,5,Bidirectional,Parallel,Paralell,No,0.22,12.37,12.36,3.99,3.98,3.01,3,2.25,1.81,0,0,Bipolar,NotPrepared,,None,No,Indeterminate,OverhangCurveNoBreak,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c20,bipolar,16,CompFlake,,Yes,A2,100%,Indeterminate,WholeDorsal,0,Indeterminate,,Paralell,Yes,1.26,27.62,27.62,10.63,7.98,8.92,5.75,0,0,0,0,Axial,NotPrepared,,None,No,NotExpressed,Indeterminate,None,RipplesUndulations,Indeterminate,Indeterminate,No,,
c20,bipolar,33,FlakeFrag,Distal,,B8,91-99%,,DistalLeftLat,2,Bidirectional,,,,2.74,23.02,0,18.03,0,9.08,0,0,0,0,0,Bipolar,,,,,,,,,,,No,,
c20,bipolar,34,CompFlake,,Yes,B2,1-9%,No,Distal,4,Bidirectional,Parallel,Paralell,Yes,0.45,24.58,24.57,7.46,6.01,2.68,2.36,3.65,0.84,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,RipplesUndulations,Indeterminate,Crushed,No,,
c20,bipolar,47,CompFlake,,No,B1,1-9%,YesComplete,Proximal,1,Unidirectional,,Expanding,Yes,0.2,13.47,8.37,20.02,20.42,2.14,2.01,2.25,1.74,0,0,Hinge,,0,HingedRemovals,No,NotExpressed,OverhangCurveBreak,None,None,NoLip,QuadrangularTrapezoid,No,,
c20,bipolar,47,CompFlake,,Yes,A2,100%,No,WholeDorsal,0,Indeterminate,,Paralell,No,0.85,21.08,21.09,12.34,12.35,3.73,3.45,0,0,0,1,Feather,Indeterminate,,None,No,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c20,bipolar,58,CompFlake,,Yes,B2,41-60%,No,Distal,3,Indeterminate,,Expanding,No,0.27,7.7,7.72,15.17,9.69,3.16,1.57,0,0,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c20,bipolar,63,FlakeFrag,Proximal,,B1,0%,Indeterminate,,2,Unidirectional,,,Yes,0.43,18.92,0,6.12,6.11,3.7,0,0.85,1.01,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,ShearedBulb,NoLip,Crushed,No,,
c20,bipolar,66,FlakeFrag,Mesial,,B1,0%,,,2,Unidirectional,,,,0.24,13.55,0,8.47,7.62,1.69,0,0,0,0,0,,,,,,,,,,,,No,,
c20,bipolar,71,CompFlake,,No,A2,100%,No,WholeDorsal,0,Indeterminate,,Ovoid,No,1.99,17.8,17.78,21.6,21.29,7.73,5.34,15.11,7.63,0,0.5,Feather,NotPrepared,,None,No,Lateral,RegCurve,PartialFissure,None,NoLip,OvularOrTriangular,No,,
c20,bipolar,75,CompFlake,,No,B1,1-9%,YesComplete,Proximal,2,Unidirectional,,Paralell,No,0.57,19.32,18.41,13.3,12.99,3.22,1.75,9.98,3.31,0,0,Hinge,,0,Indeterminate,No,Centered,OverhangCurveNoBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c20,bipolar,78,BrokenButNearlyComplete,Proximal,,B7,0%,No,,2,Bidirectional,,,Yes,0.3,14.89,0,7.1,5.3,2.24,0,2.82,0.78,0,0,,Indeterminate,,HingedRemovals,Yes,Indeterminate,Double,None,HingedBulb,NoLip,ReducedToAnEdge,No,,
c20,bipolar,82,CompFlake,,No,A3,91-99%,YesComplete,WholeDorsal,1,Unidirectional,,Paralell,No,0.66,13.41,13.4,10.23,10.11,4.14,4.13,5.58,1.23,0,0.1,Axial,,0,None,No,Indeterminate,Double,PartialFissure,Indeterminate,Indeterminate,NarrowLinear,No,,
c20,bipolar,93,CompFlake,,Yes,B2,11-40%,No,Distal,3,Unidirectional,Indeterminate,Expanding,Yes,1.51,13.09,13.11,12.13,10.86,10.1,8.8,3.38,2.58,0,0,Axial,NotPrepared,,None,No,Indeterminate,OverhangCurveBreak,None,None,SmallOrPartialLip,OvularOrTriangular,No,,
c20,bipolar,118,CompFlake,,No,B1,1-9%,No,ProxLeftLat,3,Subradial,,Paralell,No,0.11,11.74,11.74,5.76,5.32,1.61,1.04,1.44,0.71,0,0.2,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,OverhangCurveNoBreak,None,HertzianCone,NoLip,NarrowLinear,No,,
c20,bipolar,122,Shatter,,,,11-40%,,,0,,,,,0.47,14.72,0,6.97,0,4.74,0,0,0,0,0,,,,,,,,,,,,,,
c20,bipolar,126,CompFlake,,Yes,B1,0%,No,,2,Indeterminate,,Paralell,No,0.03,12.33,12.32,2.14,2.12,2.15,2.15,1.06,0.72,0,0,Bipolar,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,ReducedToAnEdge,No,,
