DateOfDataEntry,Flaking condition,CoreNumber,ToolNumber,QuartzGrain,QuartzGrainSize,QuartzPlane,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,ReboundForce,TechnicalCategory,FlakeProfile,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,CrossSectionType,ProfileTwisted?,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,EPACaliper,Mass,Curvature,Notes,Photograph
02.16.16,Freehand,13,7,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Converging,0%,No,,2,Unidirectional,Parallel,Triangular,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,NarrowCurved,No,,13.49,13.48,7.68,7.69,3.89,3.8,4.38,0.64,1.55,Small,0.33,0,,Yes
02.18.16,Bipolar,6,7,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,7.39,0,3.46,2.26,1.07,Small,1.03,0,,Yes
02.18.16,Bipolar,8,7,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Yes,Yes,,,0%,,,2,Bidirectional,Indeterminate,Domed,Yes,Splintered,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.26,0,,Yes
02.23.16,Bipolar,2,7,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Ovoid,0%,No,,2,Bidirectional,Indeterminate,Domed,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,17.8,17.71,13.51,12.39,3.22,2.59,3.59,0.42,0.98,Small,0.68,0.3,,Yes
02.23.16,Bipolar,14,7,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,1-9%,No,RightLateral,2,Bidirectional,Indeterminate,Other,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,1.87,0,2.86,0.56,0.7,Small,0.25,0,,Yes
03.01.16,Freehand,4,7,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.76,0,,No
03.01.16,Freehand,1,7,Grain_Absent,,Plane_Absent,FlakeFrag,Fragment,No,No,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.28,0,,No
03.01.16,Freehand,14,7,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,YesComplete,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,Centered,OverhangCurveNoBreak,None,HertzianCone,NoLip,NarrowLinear,No,,0,0,0,0,3.43,0,2.29,0.86,1.89,Small,0.34,0,,Yes
02.23.16,Bipolar,18,7,Grain_Present,Coarse_Grain,Plane_Present,Splinter,Fragment,Yes,Yes,,,0%,,,3,Bidirectional,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.08,0,,No
02.25.16,Bipolar,9,7,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B7,Converging,11-40%,No,RightLateral,2,Bidirectional,Parallel,Triangular,Yes,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,12.81,12.81,7.4,6.66,4.38,4.38,3.61,0.76,0.89,Small,0.36,0,,No
03.03.16,Freehand,5,7,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,No,,,0%,,,2,BiOrUni,Parallel,Triangular,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.25,0,,No
03.03.16,Freehand,8,7,Grain_Absent,,Plane_Present,FlakeFrag,ProxRightLat,No,No,,,1-9%,YesComplete,Distal,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,0,0,0,0,2.05,0,0,1.71,1.8,Small,0.17,0,,No
03.03.16,Freehand,7,7,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,No
02.25.16,Bipolar,11,7,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B4,Parallel,1-9%,No,Distal,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,12.28,12.28,7.71,7.7,2.61,2.58,2.32,1.02,1.22,Small,0.27,0,,No
02.25.16,Bipolar,7,7,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,4,Bidirectional,Convergent,Domed,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,4.89,0,3.29,1.4,1.56,Small,0.72,0,great laminar dorsal scars,Yes
02.29.16,Freehand,3,7,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B7,Parallel,0%,No,,2,Unidirectional,Parallel,Triangular,Yes,Feather,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,16.52,15.75,6.1,6.08,1.72,1.73,4.25,1.31,1.58,Small,0.19,0,,Yes
03.01.16,Freehand,15,7,Grain_Absent,,Plane_Present,CompFlake,Complete,Indeterminate,No,B1,Parallel,0%,YesPartial,,1,,,,No,Crushed,ResidualFacetWithoutBulb,1,None,Yes,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,11.19,10.3,6.53,6.51,3.86,4,4.99,2.15,2.07,Small,0.25,0,interesting cross over bladelet,Yes
02.25.16,Bipolar,20,7,Grain_Absent,,Plane_Absent,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,2,Unidirectional,Parallel,Triangular,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,Crushed,No,,12.3,12.29,6.47,5.91,2.87,2.89,6.07,0.64,1.17,Small,0.22,0,,No
02.25.16,Bipolar,5,7,Grain_Absent,,Plane_Absent,FlakeFrag,Distal,No,No,,,41-60%,,LeftLateral,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,21,0,,No
02.27.16,Bipolar,12,7,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,No,No,,,41-60%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.2,0,,No
02.27.16,Bipolar,10,7,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,Indeterminate,No,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.09,0,,No
03.01.16,Freehand,6,7,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,3.18,0,2.02,0.76,0.91,Small,0.16,0,very much like a bp splinter,Yes
03.01.16,Freehand,2,7,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B2,Expanding,41-60%,No,Distal,1,,,,Yes,Feather,NotPrepared,,None,No,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,11.07,10.04,11.4,10.93,4.82,3.5,5.97,5.05,2.56,Small,0.53,0,,No
03.04.16,Freehand,10,7,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,11-40%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.33,0,,No
03.04.16,Freehand,9,7,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,91-99%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.38,0,,No
12.22.15,Freehand,19,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,1-9%,No,LeftLateral,2,Bidirectional,Indeterminate,Triangular,No,,NotPrepared,,None,Yes,Lateral,RegCurve,None,HertzianCone,NoLip,NarrowCurved,No,,0,0,0,0,7.69,0,4.6,1.14,1.74,Small,2.39,0,,Yes
02.05.16,Freehand,18,8,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,1-9%,,DistalRightLat,3,Unidirectional,Parallel,Triangular,No,Overshoot,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.27,0,great bladelet,Yes
02.08.16,Freehand,16,8,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Expanding,0%,No,,1,,,,No,Feather,NotPrepared,,None,No,Indeterminate,RegCurve,None,HertzianCone,NoLip,Reducedtoanedge,No,,14.34,11.58,13.85,10.31,2.1,2.05,1.12,1.38,0,Small,0.21,0.1,,Yes
02.08.16,Freehand,17,8,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.63,0,nice bladelet scar on dorsal,Yes
02.08.16,Freehand,20,8,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,41-60%,,LeftLateral,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.65,0,,Yes
02.09.16,Bipolar,25,8,Grain_Absent,,Plane_Absent,FlakeFrag,Proximal,Yes,No,,,0%,No,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,2.4,0,1.38,0.38,0,Small,0.21,0,,No
02.09.16,Bipolar,23,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,3,Bidirectional,Convergent,Other,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,4.48,0,6.96,1.03,0.97,Small,0.88,0,,Yes
02.09.16,Bipolar,21,8,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,1-9%,YesComplete,Proximal,2,Bidirectional,Parallel,Triangular,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,19.49,19.46,9.4,9.26,5.05,4.64,5.19,1.82,0,Small,1.02,0,,Yes
02.11.16,Bipolar,22,8,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.39,0,,Yes
02.11.16,Bipolar,24,8,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,11-40%,No,LeftLateral,1,,,,Yes,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,OvularOrTriangular,No,,28.06,26.65,22.13,19.5,10.42,8.1,8.95,4.21,2.23,Small,5.04,0,,Yes
02.23.16,Bipolar,1,8,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,CoreMaintenanceFlake,Ovoid,0%,No,,4,Bidirectional,Parallel,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,17.53,17.48,14.14,14.1,6.09,4.76,1.69,0.4,1.13,Small,1.38,0.3,,Yes
02.23.16,Bipolar,4,8,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.33,0,,Yes
02.16.16,Freehand,11,8,Grain_Absent,,Plane_Present,FlakeFrag,ProxRightLat,No,,,,1-9%,No,Proximal,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,6.51,0,0,0.77,1.09,Small,0.66,0,,No
02.16.16,Freehand,12,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,No,,3,Unidirectional,Parallel,Domed,Yes,,NotPrepared,,None,No,Centered,OverhangCurveNoBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,1.98,0,5.12,2.02,1.25,Small,0.32,0,great little bladelet,Yes
02.16.16,Freehand,13,8,Grain_Present,Fine_Grain,Plane_Present,CompFlake,Complete,No,,B1,Converging,11-40%,No,LeftLateral,1,,,,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,14.05,14.04,8.88,6.94,6.54,5.08,7.47,5.91,1.81,Small,0.54,0.1,,Yes
02.18.16,Bipolar,6,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,61-90%,No,RightLateral,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,Crushed,No,,0,0,0,0,6.49,0,3.77,2.23,0,Small,0.79,0,,Yes
02.18.16,Bipolar,8,8,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,3,Bidirectional,Indeterminate,Other,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,2.08,0,5.48,0.49,0.78,Small,0.3,0,,Yes
02.23.16,Bipolar,2,8,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,YesComplete,,4,Bidirectional,Parallel,Triangular,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,16.69,16.68,9.16,8.32,2.81,2.79,3.42,1.88,1.72,Small,0.45,0,,Yes
02.23.16,Bipolar,14,8,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Distal,No,No,,,11-40%,,LeftLateral,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.24,0,,Yes
03.01.16,Freehand,4,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,No,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,Lateral,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,0,0,0,0,3.45,0,5.62,2.84,1.87,Small,0.29,0,,Yes
03.01.16,Freehand,1,8,Grain_Absent,,Plane_Present,Chunk,Fragment,No,No,,,11-40%,,Indeterminate,0,,,,Yes,,,,,,,,,,,,No,,10.85,0,12.91,0,7.05,0,0,0,0,Small,0.82,0,,No
03.01.16,Freehand,14,8,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B7,Converging,0%,YesComplete,,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,None,HertzianCone,NoLip,NarrowLinear,No,,15.31,15.11,5.56,5.15,2.12,2.03,2.13,0.51,0.63,Small,0.19,0,,Yes
03.03.16,Freehand,7,8,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.33,0,,No
02.23.16,Bipolar,18,8,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Bidirectional,Convergent,Other,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,8.27,6.52,7.38,7.34,1.94,1.94,3.78,0.48,0.69,Small,0.1,0,,Yes
02.25.16,Bipolar,15,8,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,2,Bidirectional,Parallel,Trapezoidal,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,3.04,0,5.66,0.67,0.86,Small,0.23,0,,Yes
02.25.16,Bipolar,9,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,1-9%,YesPartial,Proximal,2,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,4.28,0,4.28,0.52,0,Small,0.43,0,,No
03.03.16,Freehand,5,8,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B1,Converging,11-40%,YesComplete,LeftLateral,2,Subradial,Convergent,Triangular,No,Feather,NotPrepared,,None,No,Lateral,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,13.79,11.41,8.9,5.26,2.09,1.88,8,2.28,2.34,Small,0.24,0.2,,Yes
03.03.16,Freehand,8,8,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,11-40%,,Indeterminate,1,,,,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.37,0,,No
02.25.16,Bipolar,11,8,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Unidirectional,Parallel,Trapezoidal,No,Step,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,11.3,11.31,4.16,4.16,1.54,1.21,2.96,0.26,0.63,Small,0.08,0,bladelet,Yes
03.01.16,Freehand,15,8,Grain_Absent,,Plane_Present,FlakeFrag,ProxLeftLat,No,No,,,41-60%,No,Distal,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,4.72,0,0,3.39,1.86,Small,0.3,0,,No
02.25.16,Bipolar,7,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,3,BiOrUni,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,2.32,0,4.81,0.72,0.9,Small,0.26,0,,No
02.25.16,Bipolar,20,8,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,1-9%,,Distal,2,Unidirectional,Parallel,Triangular,Yes,Bipolar,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.1,0,bladelet,Yes
02.25.16,Bipolar,5,8,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Ovoid,0%,No,,3,Bidirectional,Parallel,Other,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,10.12,8.73,14.09,14.08,2.07,2.06,4.55,0.9,0.76,Small,0.29,0,,No
02.27.16,Bipolar,12,8,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.15,0,,No
02.27.16,Bipolar,13,8,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,41-60%,No,Distal,1,,,,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,19.35,19.26,6,5.95,3.01,3.19,3.24,0.59,0.79,Small,0.41,0,,Yes
03.01.16,Freehand,6,8,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B7,Parallel,61-90%,No,LeftLateral,1,,,,No,Feather,NotPrepared,,None,No,Lateral,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,13.27,13.26,7.3,6.58,3.84,3.79,3.69,1.44,1.68,Small,0.41,0.2,,Yes
03.01.16,Freehand,2,8,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,1-9%,,Distal,2,Unidirectional,Indeterminate,Other,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,No
03.04.16,Freehand,10,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,YesComplete,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,HingedRemovals,Yes,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,3.25,0,4.62,1.7,2.28,Small,0.65,0,,Yes
03.04.16,Freehand,9,8,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,11-40%,YesComplete,ProxRightLat,1,,,,No,,NotPrepared,,None,No,Lateral,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,3.88,0,6.55,2.2,2.41,Small,0.46,0,,No
12.22.15,Freehand,19,9,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,YesComplete,,1,,,,Yes,,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,2.57,0,5.29,1.59,1.44,Small,0.24,0,,Yes
02.05.16,Freehand,18,9,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,0%,,,3,Bidirectional,Parallel,Triangular,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,Yes
02.08.16,Freehand,16,9,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,No,,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,Reducedtoanedge,No,,0,0,0,0,2.1,0,3.59,0.35,0,Small,0.26,0,,Yes
02.08.16,Freehand,17,9,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,61-90%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.57,0,,Yes
02.08.16,Freehand,20,9,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,91-99%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.92,0,,No
02.09.16,Bipolar,25,9,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Parallel,0%,No,,2,Unidirectional,Parallel,Triangular,Yes,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,15.82,15.81,4.55,4.3,2.36,1.86,2.67,1.21,0.73,Small,0.26,0,great bp bladelet,Yes
02.09.16,Bipolar,23,9,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,0%,,,1,,,,No,Splintered,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.31,0,,No
02.09.16,Bipolar,21,9,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Bidirectional,Parallel,Triangular,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,18.81,18.8,14.24,12.16,4.16,4.15,5.61,0.69,0.97,Small,0.83,0.1,,Yes
02.11.16,Bipolar,22,9,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,1-9%,No,RightLateral,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,2.45,0,5,0.66,0.84,Small,0.27,0,,Yes
02.16.16,Bipolar,24,9,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,0%,No,,3,Bidirectional,Parallel,Other,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,Crushed,No,,21.11,22.57,15.89,14.94,6.39,5.62,8.15,0.96,0.93,Small,1.92,0,,Yes
02.23.16,Bipolar,1,9,Grain_Absent,,Plane_Present,FlakeFrag,ProxLeftLat,Yes,Yes,,,0%,No,,2,Bidirectional,Convergent,Domed,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,2.17,0,0,0.83,0.75,Small,0.32,0,,Yes
02.23.16,Bipolar,4,9,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,Other,Parallel,0%,No,,3,Unidirectional,Parallel,Domed,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,15.69,15.68,7.97,6.73,4.26,3.88,1.68,0.99,0.92,Small,0.61,0,great bp splintered piece,Yes
02.16.16,Freehand,11,9,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Parallel,0%,YesComplete,,2,Unidirectional,Parallel,Triangular,Yes,Overshoot,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,19.29,15.7,8.61,8.61,2.33,1.62,4.23,1.47,2.01,Small,0.42,0,great bladelet,Yes
02.16.16,Freehand,12,9,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,0%,No,,3,Unidirectional,Parallel,Trapezoidal,No,,NotPrepared,,None,Yes,Lateral,RegCurve,None,Crushing,NoLip,NarrowLinear,No,,0,0,0,0,1.13,0,3.38,0.84,1.55,Small,0.18,0,,Yes
02.16.16,Freehand,13,9,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,,,,0%,,,2,Unidirectional,Parallel,Trapezoidal,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,Yes
02.18.16,Bipolar,6,9,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,No,,,,91-99%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.67,0,,Yes
02.18.16,Bipolar,8,9,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,0%,,,2,BiOrUni,Parallel,Triangular,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.44,0,,Yes
02.23.16,Bipolar,2,9,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Indeterminate,Yes,,,0%,Indeterminate,,3,Bidirectional,Convergent,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,4.32,0,1.54,0.57,1.76,Small,0.58,0,,Yes
02.23.16,Bipolar,14,9,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,91-99%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.62,0,,No
03.01.16,Freehand,4,9,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,11-40%,,Distal,2,Unidirectional,Parallel,Trapezoidal,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.27,0,,No
03.01.16,Freehand,1,9,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,2,Indeterminate,Indeterminate,Other,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.79,0,,No
03.01.16,Freehand,14,9,Grain_Absent,,Plane_Present,FlakeFrag,Mesial,No,No,,,0%,,,3,BiOrUni,Parallel,Trapezoidal,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.26,0,,No
